did|mid
54816|347948
54818|19251
54818|25154
54818|54773
54818|159459
54818|307618
54819|159180
54820|10572
54820|12350
54820|30467
54820|38596
54820|62789
54820|63313
54820|73443
54820|78714
54820|79090
54820|112525
54820|114858
54820|128098
54820|128272
54820|131669
54820|131698
54820|134876
54820|153226
54820|185493
54820|194853
54820|213208
54820|239800
54820|240911
54820|308334
54820|308371
54820|318672
54820|333072
54820|360209
54820|365440
54820|368761
54821|61134
54821|101431
54821|171178
54821|356301
54821|358339
54822|195810
54822|301646
54822|366006
54823|278601
54824|3104
54824|27874
54824|58088
54824|58197
54824|59792
54824|70886
54824|74663
54824|80157
54824|80158
54824|101796
54824|143811
54824|165750
54824|165753
54824|197200
54824|249829
54824|257894
54824|257895
54824|263192
54824|276570
54824|286072
54824|296455
54824|318234
54824|333253
54824|355570
54824|355571
54824|355572
54824|355576
54824|355577
54824|355578
54824|355591
54825|341426
54826|42370
54826|83206
54826|103832
54826|254163
54826|284362
54827|84525
54827|105853
54827|352376
54828|212801
54829|137929
54830|9657
54830|12529
54830|14377
54830|14378
54830|14394
54830|20402
54830|34474
54830|42597
54830|44371
54830|45890
54830|52835
54830|54379
54830|55033
54830|55485
54830|56079
54830|68651
54830|70547
54830|71213
54830|90506
54830|94734
54830|102618
54830|107037
54830|109794
54830|113955
54830|132986
54830|135192
54830|159455
54830|188607
54830|202266
54830|205248
54830|209443
54830|217116
54830|219526
54830|236804
54830|246417
54830|247642
54830|248889
54830|255061
54830|265559
54830|270803
54830|270859
54830|278750
54830|281121
54830|282105
54830|301371
54830|307584
54830|310891
54830|327516
54830|334773
54830|335910
54830|336592
54830|336603
54830|336605
54830|336606
54830|353144
54830|355616
54830|356217
54830|377573
54831|352609
54834|52568
54835|60385
54835|261928
54835|280331
54836|342798
54837|193019
54838|239922
54839|263071
54840|353086
54841|16561
54841|48407
54841|84582
54841|125301
54841|126837
54841|126838
54841|130941
54841|159379
54841|186880
54841|208166
54841|262749
54841|277930
54841|290096
54841|322927
54841|348639
54841|365707
54841|378535
54842|305353
54843|43910
54843|99430
54845|104625
54845|145055
54845|317956
54846|131427
54847|41293
54848|261998
54848|343358
54849|233682
54850|156444
54851|254087
54852|215030
54853|309738
54854|320851
54855|51424
54855|65165
54855|111039
54855|265736
54855|301321
54856|198292
54856|356981
54857|234274
54857|268442
54857|308689
54858|169313
54858|268943
54859|326182
54860|224890
54861|46944
54861|77350
54861|84696
54861|101153
54861|135318
54861|218310
54861|318134
54861|345135
54861|345261
54861|352926
54862|51942
54862|156465
54862|190664
54862|217058
54862|247067
54862|273019
54862|332614
54863|164865
54864|24170
54865|98958
54865|240428
54867|212024
54867|375970
54868|47026
54868|105552
54869|256234
54870|189161
54870|208224
54871|87828
54872|62666
54872|84221
54878|49000
54878|76698
54878|133445
54878|155317
54878|194338
54878|261094
54878|309680
54878|310191
54878|368208
54879|31655
54879|70110
54879|150865
54880|373946
54881|5444
54881|96376
54882|25737
54882|353238
54883|117660
54884|66832
54884|110456
54884|152310
54884|184931
54884|223109
54884|242338
54884|333145
54884|357354
54885|21037
54885|79595
54885|79596
54885|86416
54885|170379
54885|256448
54885|277755
54886|350457
54887|41215
54887|257961
54887|288929
54887|323521
54888|27111
54888|96769
54889|147990
54890|93702
54891|237890
54891|357407
54892|96186
54892|189096
54892|192816
54892|215141
54893|182896
54893|187733
54893|204502
54893|308242
54893|308243
54893|361336
54894|61854
54894|105923
54894|203636
54894|208908
54894|208910
54894|265603
54894|275361
54894|326003
54894|330229
54894|330731
54894|364339
54896|354061
54897|41720
54897|79979
54897|82033
54897|136810
54897|335466
54897|366204
54898|326542
54900|76115
54900|310045
54901|6077
54901|8369
54901|20326
54901|33486
54901|63737
54901|64459
54901|87049
54901|106250
54901|127870
54901|127925
54901|127986
54901|161535
54901|236377
54901|238010
54901|284971
54901|312862
54901|327494
54901|333744
54902|274520
54904|56503
54906|17013
54907|49321
54907|203835
54907|247364
54907|359401
54908|1603
54908|135355
54909|283271
54910|366560
54911|73626
54911|166114
54911|248996
54911|249722
54911|285783
54911|377486
54912|296478
54913|76074
54914|123185
54914|187880
54914|294085
54915|238300
54916|284340
54918|139893
54920|14683
54920|35029
54920|42654
54920|45888
54920|68915
54920|89408
54920|113101
54920|118660
54920|188593
54920|269217
54920|269530
54920|273910
54920|302048
54920|309009
54920|349750
54920|352161
54920|376926
54920|378456
54921|98736
54922|14626
54923|99466
54924|234054
54925|71736
54926|66754
54927|102558
54927|244276
54928|98644
54928|243667
54928|341747
54928|351979
54929|70544
54930|117642
54930|148334
54931|189076
54932|30999
54932|70900
54932|238331
54932|375880
54932|375895
54933|16628
54933|212624
54933|368793
54934|326113
54934|326999
54935|14259
54935|124547
54935|125719
54935|280318
54935|289814
54935|327077
54937|306688
54938|263880
54940|255170
54942|6639
54943|6440
54943|48781
54943|56109
54943|63328
54943|63983
54943|64695
54943|70641
54943|71413
54943|73296
54943|77392
54943|103766
54943|104363
54943|146563
54943|151806
54943|159534
54943|166548
54943|216338
54943|248240
54943|370142
54944|14722
54944|71232
54944|74826
54944|91793
54944|139715
54944|205308
54944|293708
54944|309183
54945|211042
54946|356623
54947|327017
54948|91793
54949|171470
54949|319547
54951|5577
54952|69121
54952|85528
54952|90081
54952|112849
54952|124833
54952|157271
54952|158871
54952|266983
54953|3465
54954|240136
54955|38611
54955|41383
54955|46847
54955|80798
54955|80861
54955|107906
54955|153205
54955|162820
54955|189242
54955|194976
54955|217528
54955|217530
54955|220058
54955|230387
54955|232296
54955|240325
54955|294363
54955|306996
54955|341849
54955|355539
54955|363550
54956|19481
54956|205978
54957|225004
54957|278608
54958|331512
54959|95710
54961|11132
54961|36759
54961|116743
54961|138896
54961|141704
54961|169661
54961|212841
54961|212865
54961|212919
54961|212952
54961|212956
54961|313116
54962|158161
54963|18725
54963|18730
54963|21532
54963|22870
54963|22933
54963|29091
54963|37290
54963|40085
54963|47562
54963|72293
54963|79031
54963|79032
54963|79397
54963|100865
54963|117048
54963|117104
54963|117248
54963|117617
54963|120741
54963|137509
54963|169799
54963|171361
54963|195934
54963|217736
54963|217749
54963|231934
54963|271490
54963|274104
54963|274209
54963|278231
54963|298506
54963|305944
54963|308655
54963|310336
54963|311283
54963|311989
54963|313297
54963|317217
54963|363041
54963|363198
54963|363879
54964|135253
54964|142396
54964|277901
54964|286536
54964|288460
54964|314233
54965|8161
54965|20950
54965|338127
54965|340104
54966|63046
54967|196361
54968|68746
54968|203700
54970|31845
54971|123133
54971|183710
54971|241078
54971|277899
54971|330231
54971|372891
54972|177699
54974|244832
54974|269587
54975|348496
54976|125795
54977|5356
54977|149557
54977|237899
54977|287876
54977|293002
54977|349474
54978|202622
54978|358850
54979|12139
54979|74974
54980|291589
54981|42528
54982|32881
54982|141358
54982|163719
54982|271803
54982|287265
54982|301326
54982|313087
54983|3513
54983|101883
54984|253695
54985|276999
54986|276999
54987|138894
54987|138895
54988|28680
54988|281693
54989|15051
54990|57990
54990|197360
54990|214815
54990|241298
54990|327141
54992|5185
54993|27965
54993|48849
54993|205280
54993|333616
54994|109613
54994|146773
54994|258884
54994|366078
54995|144212
54995|225536
54997|126684
54997|194650
54998|128056
54999|74945
55000|224079
55001|134466
55001|273722
55002|211808
55002|255830
55003|53831
55004|291288
55004|291290
55004|309215
55006|375895
55007|267382
55008|200190
55008|258617
55009|145154
55010|70679
55010|279830
55012|92467
55012|160505
55012|174004
55013|31916
55013|72608
55013|118710
55013|193659
55013|262012
55013|272087
55013|289658
55013|356995
55014|60808
55016|245242
55017|239988
55018|29570
55018|84309
55018|153765
55018|190805
55018|328644
55018|333082
55018|348493
55019|242026
55020|60220
55020|81549
55020|114884
55020|130884
55020|346148
55022|154435
55024|343187
55026|64607
55026|70145
55026|197394
55026|215914
55027|77680
55028|166831
55028|226135
55028|322908
55029|30644
55030|309266
55031|190388
55032|70515
55033|80634
55037|253733
55038|324805
55039|190150
55039|241447
55040|298452
55042|227674
55043|78916
55044|70388
55045|112007
55046|338742
55047|16703
55047|40064
55047|77673
55047|82702
55048|56739
55048|68241
55048|192766
55048|194294
55048|296973
55049|258932
55049|273717
55049|313520
55049|335071
55050|59227
55051|135187
55051|146936
55051|259358
55053|314472
55054|3175
55054|61749
55054|69041
55054|86564
55054|93805
55054|94885
55054|194367
55054|255732
55054|258341
55054|306463
55054|311093
55054|315541
55054|352322
55055|53782
55055|54534
55055|54904
55055|115704
55055|120810
55055|128510
55055|130060
55055|143098
55055|143316
55055|156771
55055|169147
55055|187286
55055|213873
55055|213993
55055|216934
55055|245570
55055|247269
55055|247271
55055|261687
55055|318220
55055|362710
55055|367509
55055|368372
55056|20408
55058|32979
55059|68277
55059|169244
55060|162534
55061|139533
55061|204183
55061|211547
55061|261969
55061|302594
55061|347234
55062|86417
55063|95877
55063|201845
55064|277267
55064|299712
55065|86417
55066|292631
55067|274520
55069|14175
55069|90285
55069|248497
55070|311816
55071|32900
55071|115520
55071|140845
55071|164517
55071|370846
55072|331024
55073|133982
55077|154814
55079|151241
55082|21758
55082|46401
55082|67867
55082|79558
55082|113941
55082|143228
55082|146048
55082|165478
55082|191946
55082|241259
55082|258731
55082|261684
55082|279124
55082|297971
55082|315616
55082|316203
55082|317396
55082|364621
55083|16063
55083|37245
55083|45257
55083|53516
55083|107353
55083|254246
55083|280433
55083|300866
55083|342201
55083|342202
55083|343008
55084|48623
55084|106496
55084|109546
55084|109547
55084|176708
55084|248496
55085|187158
55086|25236
55087|17068
55089|195624
55091|78839
55091|367344
55092|109556
55094|64402
55095|56747
55095|59377
55095|60148
55095|222602
55095|332153
55099|122214
55100|317978
55101|192633
55102|148784
55103|346078
55103|348354
55105|118626
55105|159018
55105|239997
55105|274543
55108|342081
55109|6794
55109|39837
55109|39895
55109|51591
55109|114084
55109|292607
55110|195
55110|113558
55110|126130
55110|206114
55110|208631
55110|276840
55111|30425
55112|139783
55114|30044
55114|37074
55114|40075
55114|43367
55114|46358
55114|48056
55114|53947
55114|60344
55114|61256
55114|61262
55114|65943
55114|66828
55114|72356
55114|75323
55114|81890
55114|83937
55114|88994
55114|90623
55114|92717
55114|94195
55114|105555
55114|107277
55114|109410
55114|114939
55114|115632
55114|117349
55114|119921
55114|120347
55114|131492
55114|141448
55114|142797
55114|143066
55114|143391
55114|143861
55114|146012
55114|151782
55114|171097
55114|176908
55114|188229
55114|191806
55114|194328
55114|195332
55114|195954
55114|195986
55114|200924
55114|203758
55114|204858
55114|216001
55114|216818
55114|220527
55114|229145
55114|240913
55114|241851
55114|245642
55114|256481
55114|256482
55114|262309
55114|263579
55114|270486
55114|276182
55114|276317
55114|278207
55114|281160
55114|291238
55114|299704
55114|303750
55114|306790
55114|306812
55114|311279
55114|316106
55114|323762
55114|335623
55114|335682
55114|335891
55114|355217
55114|360168
55114|362768
55114|362971
55114|372543
55115|107809
55115|328631
55118|104507
55118|151625
55118|251078
55118|265819
55118|331178
55119|335079
55120|183739
55121|131
55121|18140
55121|45975
55121|78216
55121|101752
55121|113516
55121|134379
55121|145484
55121|159853
55121|173469
55121|181501
55121|187836
55121|189659
55121|189735
55121|247318
55121|289903
55121|290277
55121|334549
55121|374585
55122|52917
55122|64817
55123|298846
55124|182200
55125|243724
55126|375711
55128|8937
55128|24178
55128|26283
55128|38627
55128|44955
55128|58733
55128|110059
55128|133086
55128|206681
55128|234577
55128|282913
55128|309328
55128|333845
55128|353873
55129|293641
55130|25651
55132|310427
55134|204823
55134|273954
55134|276479
55134|356465
55135|300765
55135|338103
55136|75222
55136|115836
55136|157067
55136|177035
55136|273915
55136|277427
55137|58215
55137|136680
55137|189111
55137|260612
55137|273359
55137|281263
55137|292963
55137|292965
55137|294428
55138|73972
55139|174408
55139|174410
55140|3545
55140|212383
55140|242650
55141|233379
55143|118655
55143|208843
55144|42910
55146|5485
55146|20939
55146|26736
55146|31840
55146|46553
55146|47911
55146|49967
55146|68511
55146|81196
55146|151777
55146|151778
55146|169153
55146|199167
55146|211329
55146|220086
55146|262617
55146|266647
55146|276659
55146|306110
55146|320892
55146|340504
55147|212988
55148|100764
55148|307823
55149|82148
55150|210554
55151|74745
55152|96336
55153|26541
55153|57568
55153|273766
55153|344395
55155|43141
55155|101675
55155|132359
55155|172956
55155|254335
55156|60398
55158|63805
55159|5767
55159|33149
55159|47063
55159|62386
55159|101633
55159|204164
55159|211163
55159|239971
55159|246844
55159|287275
55160|76075
55160|233527
55161|30554
55162|246375
55164|282266
55165|308746
55165|328353
55166|40912
55166|111629
55167|233263
55168|3927
55168|78183
55168|99530
55168|106777
55168|136009
55168|136010
55168|136011
55168|136014
55168|145047
55168|222645
55168|253825
55169|7880
55169|11352
55169|29358
55169|49377
55169|53310
55169|65757
55169|68244
55169|68483
55169|68492
55169|85872
55169|99043
55169|132011
55169|141454
55169|141559
55169|163224
55169|186470
55169|188587
55169|197289
55169|232872
55169|239607
55169|248116
55169|270943
55169|279465
55169|340583
55169|345838
55169|347453
55170|1933
55170|36556
55170|42564
55170|71195
55170|205438
55170|251917
55170|269054
55170|376592
55171|15960
55171|155810
55171|261749
55172|300807
55173|143903
55174|81566
55174|156797
55175|91350
55176|136857
55177|160837
55178|72771
55178|146528
55178|164732
55178|328745
55178|376841
55179|134661
55180|8571
55181|82262
55181|125763
55181|125768
55181|234320
55182|42087
55182|215350
55185|165745
55185|267047
55186|45605
55186|74608
55186|348524
55187|310972
55188|118068
55188|247000
55189|16635
55189|87073
55189|101593
55189|191054
55189|193069
55189|231569
55190|294074
55190|378442
55192|78656
55193|106122
55193|301160
55195|225893
55196|179088
55198|105630
55198|186784
55198|277658
55199|50103
55200|8965
55200|11177
55200|11178
55200|11304
55200|12255
55200|20946
55200|27328
55200|32634
55200|34450
55200|41952
55200|49390
55200|49570
55200|50688
55200|53147
55200|54623
55200|57172
55200|57201
55200|61254
55200|69196
55200|77286
55200|89083
55200|89172
55200|90326
55200|90389
55200|90432
55200|92287
55200|94554
55200|105288
55200|106004
55200|106230
55200|114727
55200|119868
55200|121637
55200|129071
55200|131561
55200|135559
55200|135576
55200|137467
55200|140815
55200|141360
55200|141459
55200|145803
55200|145955
55200|150819
55200|151731
55200|158233
55200|176754
55200|178280
55200|179031
55200|183047
55200|185879
55200|186478
55200|195024
55200|200897
55200|206468
55200|215759
55200|216475
55200|216814
55200|222277
55200|226780
55200|229129
55200|234751
55200|238731
55200|238976
